filename,label,label_id
converted_npy_03000_03467_lr.npy,NORM,5
converted_npy_10000_10164_lr.npy,NORM,5
converted_npy_15000_15566_lr.npy,NORM,5
converted_npy_05000_05146_lr.npy,NORM,5
converted_npy_16000_16288_lr.npy,NORM,5
converted_npy_00000_00075_lr.npy,NORM,5
converted_npy_09000_09071_lr.npy,NORM,5
converted_npy_18000_18128_lr.npy,NORM,5
converted_npy_05000_05907_lr.npy,NORM,5
converted_npy_18000_18399_lr.npy,NORM,5
converted_npy_03000_03283_lr.npy,NORM,5
converted_npy_10000_10319_lr.npy,NORM,5
converted_npy_06000_06577_lr.npy,NORM,5
converted_npy_13000_13295_lr.npy,NORM,5
converted_npy_05000_05291_lr.npy,NORM,5
converted_npy_19000_19806_lr.npy,NORM,5
converted_npy_19000_19367_lr.npy,NORM,5
converted_npy_00000_00011_lr.npy,NORM,5
converted_npy_11000_11364_lr.npy,NORM,5
converted_npy_17000_17711_lr.npy,NORM,5
converted_npy_00000_00582_lr.npy,NORM,5
converted_npy_03000_03474_lr.npy,NORM,5
converted_npy_12000_12833_lr.npy,NORM,5
converted_npy_10000_10655_lr.npy,NORM,5
converted_npy_08000_08132_lr.npy,NORM,5
converted_npy_01000_01793_lr.npy,NORM,5
converted_npy_08000_08170_lr.npy,NORM,5
converted_npy_21000_21180_lr.npy,NORM,5
converted_npy_02000_02418_lr.npy,NORM,5
converted_npy_02000_02636_lr.npy,NORM,5
converted_npy_17000_17623_lr.npy,NORM,5
converted_npy_02000_02154_lr.npy,NORM,5
converted_npy_19000_19492_lr.npy,NORM,5
converted_npy_03000_03912_lr.npy,NORM,5
converted_npy_03000_03988_lr.npy,NORM,5
converted_npy_17000_17193_lr.npy,NORM,5
converted_npy_20000_20241_lr.npy,NORM,5
converted_npy_05000_05427_lr.npy,NORM,5
converted_npy_09000_09126_lr.npy,NORM,5
converted_npy_19000_19257_lr.npy,NORM,5
converted_npy_15000_15065_lr.npy,NORM,5
converted_npy_07000_07084_lr.npy,NORM,5
converted_npy_19000_19804_lr.npy,NORM,5
converted_npy_06000_06659_lr.npy,NORM,5
converted_npy_10000_10827_lr.npy,NORM,5
converted_npy_14000_14147_lr.npy,NORM,5
converted_npy_13000_13274_lr.npy,NORM,5
converted_npy_15000_15700_lr.npy,NORM,5
converted_npy_18000_18888_lr.npy,NORM,5
converted_npy_16000_16204_lr.npy,NORM,5
converted_npy_03000_03749_lr.npy,NORM,5
converted_npy_08000_08434_lr.npy,NORM,5
converted_npy_07000_07623_lr.npy,NORM,5
converted_npy_01000_01997_lr.npy,NORM,5
converted_npy_11000_11921_lr.npy,NORM,5
converted_npy_00000_00631_lr.npy,NORM,5
converted_npy_20000_20445_lr.npy,NORM,5
converted_npy_07000_07834_lr.npy,NORM,5
converted_npy_07000_07439_lr.npy,NORM,5
converted_npy_00000_00185_lr.npy,NORM,5
converted_npy_02000_02204_lr.npy,NORM,5
converted_npy_01000_01830_lr.npy,NORM,5
converted_npy_07000_07771_lr.npy,NORM,5
converted_npy_02000_02089_lr.npy,NORM,5
converted_npy_00000_00967_lr.npy,NORM,5
converted_npy_11000_11606_lr.npy,NORM,5
converted_npy_02000_02198_lr.npy,NORM,5
converted_npy_18000_18699_lr.npy,NORM,5
converted_npy_08000_08090_lr.npy,NORM,5
converted_npy_09000_09664_lr.npy,NORM,5
converted_npy_17000_17606_lr.npy,NORM,5
converted_npy_07000_07185_lr.npy,NORM,5
converted_npy_19000_19798_lr.npy,NORM,5
converted_npy_04000_04120_lr.npy,NORM,5
converted_npy_21000_21381_lr.npy,NORM,5
converted_npy_21000_21622_lr.npy,NORM,5
converted_npy_17000_17082_lr.npy,NORM,5
converted_npy_08000_08235_lr.npy,NORM,5
converted_npy_17000_17101_lr.npy,NORM,5
converted_npy_14000_14426_lr.npy,NORM,5
converted_npy_06000_06272_lr.npy,NORM,5
converted_npy_02000_02909_lr.npy,NORM,5
converted_npy_02000_02976_lr.npy,NORM,5
converted_npy_15000_15416_lr.npy,NORM,5
converted_npy_12000_12480_lr.npy,NORM,5
converted_npy_15000_15090_lr.npy,NORM,5
converted_npy_14000_14581_lr.npy,NORM,5
converted_npy_16000_16817_lr.npy,NORM,5
converted_npy_01000_01668_lr.npy,NORM,5
converted_npy_03000_03015_lr.npy,NORM,5
converted_npy_01000_01878_lr.npy,NORM,5
converted_npy_14000_14257_lr.npy,NORM,5
converted_npy_11000_11956_lr.npy,NORM,5
converted_npy_03000_03374_lr.npy,NORM,5
converted_npy_08000_08457_lr.npy,NORM,5
converted_npy_06000_06316_lr.npy,NORM,5
converted_npy_06000_06266_lr.npy,NORM,5
converted_npy_19000_19672_lr.npy,NORM,5
converted_npy_16000_16089_lr.npy,NORM,5
converted_npy_04000_04397_lr.npy,NORM,5
converted_npy_06000_06046_lr.npy,NORM,5
converted_npy_09000_09667_lr.npy,NORM,5
converted_npy_16000_16625_lr.npy,NORM,5
converted_npy_08000_08494_lr.npy,NORM,5
converted_npy_02000_02332_lr.npy,NORM,5
converted_npy_15000_15915_lr.npy,NORM,5
converted_npy_20000_20258_lr.npy,NORM,5
converted_npy_03000_03004_lr.npy,NORM,5
converted_npy_01000_01559_lr.npy,NORM,5
converted_npy_19000_19854_lr.npy,NORM,5
converted_npy_00000_00399_lr.npy,NORM,5
converted_npy_02000_02871_lr.npy,NORM,5
converted_npy_08000_08047_lr.npy,NORM,5
converted_npy_05000_05462_lr.npy,NORM,5
converted_npy_14000_14404_lr.npy,NORM,5
converted_npy_17000_17609_lr.npy,NORM,5
converted_npy_17000_17462_lr.npy,NORM,5
converted_npy_07000_07161_lr.npy,NORM,5
converted_npy_14000_14207_lr.npy,NORM,5
converted_npy_01000_01824_lr.npy,NORM,5
converted_npy_05000_05414_lr.npy,NORM,5
converted_npy_13000_13504_lr.npy,NORM,5
converted_npy_00000_00055_lr.npy,NORM,5
converted_npy_13000_13887_lr.npy,NORM,5
converted_npy_09000_09132_lr.npy,NORM,5
converted_npy_16000_16325_lr.npy,NORM,5
converted_npy_09000_09885_lr.npy,NORM,5
converted_npy_15000_15057_lr.npy,NORM,5
converted_npy_20000_20523_lr.npy,NORM,5
converted_npy_17000_17645_lr.npy,NORM,5
converted_npy_04000_04979_lr.npy,NORM,5
converted_npy_06000_06261_lr.npy,NORM,5
converted_npy_10000_10267_lr.npy,NORM,5
converted_npy_07000_07351_lr.npy,NORM,5
converted_npy_01000_01822_lr.npy,NORM,5
converted_npy_21000_21783_lr.npy,NORM,5
converted_npy_19000_19930_lr.npy,NORM,5
converted_npy_01000_01884_lr.npy,NORM,5
converted_npy_10000_10905_lr.npy,NORM,5
converted_npy_01000_01771_lr.npy,NORM,5
converted_npy_01000_01538_lr.npy,NORM,5
converted_npy_17000_17246_lr.npy,NORM,5
converted_npy_18000_18204_lr.npy,NORM,5
converted_npy_19000_19420_lr.npy,NORM,5
converted_npy_05000_05104_lr.npy,NORM,5
converted_npy_01000_01757_lr.npy,NORM,5
converted_npy_18000_18404_lr.npy,NORM,5
converted_npy_02000_02455_lr.npy,NORM,5
converted_npy_06000_06118_lr.npy,NORM,5
converted_npy_02000_02132_lr.npy,NORM,5
converted_npy_02000_02115_lr.npy,NORM,5
converted_npy_07000_07995_lr.npy,NORM,5
converted_npy_14000_14299_lr.npy,NORM,5
converted_npy_03000_03727_lr.npy,NORM,5
converted_npy_21000_21287_lr.npy,NORM,5
converted_npy_08000_08368_lr.npy,NORM,5
converted_npy_21000_21760_lr.npy,NORM,5
converted_npy_01000_01244_lr.npy,NORM,5
converted_npy_02000_02518_lr.npy,NORM,5
converted_npy_14000_14902_lr.npy,NORM,5
converted_npy_21000_21034_lr.npy,NORM,5
converted_npy_19000_19089_lr.npy,NORM,5
converted_npy_11000_11041_lr.npy,NORM,5
converted_npy_08000_08941_lr.npy,NORM,5
converted_npy_06000_06779_lr.npy,NORM,5
converted_npy_10000_10951_lr.npy,NORM,5
converted_npy_08000_08104_lr.npy,NORM,5
converted_npy_09000_09142_lr.npy,NORM,5
converted_npy_14000_14056_lr.npy,NORM,5
converted_npy_04000_04071_lr.npy,NORM,5
converted_npy_10000_10374_lr.npy,NORM,5
converted_npy_16000_16407_lr.npy,NORM,5
converted_npy_11000_11021_lr.npy,NORM,5
converted_npy_02000_02263_lr.npy,NORM,5
converted_npy_00000_00237_lr.npy,NORM,5
converted_npy_16000_16443_lr.npy,NORM,5
converted_npy_20000_20905_lr.npy,NORM,5
converted_npy_03000_03068_lr.npy,NORM,5
converted_npy_02000_02282_lr.npy,NORM,5
converted_npy_19000_19725_lr.npy,NORM,5
converted_npy_07000_07128_lr.npy,NORM,5
converted_npy_18000_18338_lr.npy,NORM,5
converted_npy_04000_04125_lr.npy,NORM,5
converted_npy_12000_12280_lr.npy,NORM,5
converted_npy_02000_02140_lr.npy,NORM,5
converted_npy_08000_08286_lr.npy,NORM,5
converted_npy_13000_13109_lr.npy,NORM,5
converted_npy_09000_09881_lr.npy,NORM,5
converted_npy_05000_05117_lr.npy,NORM,5
converted_npy_15000_15704_lr.npy,NORM,5
converted_npy_19000_19963_lr.npy,NORM,5
converted_npy_10000_10451_lr.npy,NORM,5
converted_npy_19000_19308_lr.npy,NORM,5
converted_npy_00000_00204_lr.npy,NORM,5
converted_npy_20000_20465_lr.npy,NORM,5
converted_npy_10000_10356_lr.npy,NORM,5
converted_npy_03000_03174_lr.npy,NORM,5
converted_npy_04000_04184_lr.npy,NORM,5
converted_npy_03000_03598_lr.npy,NORM,5
converted_npy_03000_03300_lr.npy,NORM,5
converted_npy_05000_05009_lr.npy,NORM,5
converted_npy_09000_09421_lr.npy,NORM,5
converted_npy_09000_09777_lr.npy,NORM,5
converted_npy_07000_07039_lr.npy,NORM,5
converted_npy_12000_12075_lr.npy,NORM,5
converted_npy_06000_06753_lr.npy,NORM,5
converted_npy_09000_09083_lr.npy,NORM,5
converted_npy_18000_18326_lr.npy,NORM,5
converted_npy_17000_17710_lr.npy,NORM,5
converted_npy_08000_08552_lr.npy,NORM,5
converted_npy_01000_01566_lr.npy,NORM,5
converted_npy_02000_02842_lr.npy,NORM,5
converted_npy_09000_09593_lr.npy,NORM,5
converted_npy_01000_01348_lr.npy,NORM,5
converted_npy_00000_00081_lr.npy,NORM,5
converted_npy_11000_11720_lr.npy,NORM,5
converted_npy_04000_04069_lr.npy,NORM,5
converted_npy_09000_09002_lr.npy,NORM,5
converted_npy_05000_05298_lr.npy,NORM,5
converted_npy_15000_15868_lr.npy,NORM,5
converted_npy_20000_20297_lr.npy,NORM,5
converted_npy_15000_15292_lr.npy,NORM,5
converted_npy_20000_20805_lr.npy,NORM,5
converted_npy_00000_00245_lr.npy,NORM,5
converted_npy_02000_02328_lr.npy,NORM,5
converted_npy_04000_04754_lr.npy,NORM,5
converted_npy_20000_20054_lr.npy,NORM,5
converted_npy_01000_01124_lr.npy,NORM,5
converted_npy_13000_13095_lr.npy,NORM,5
converted_npy_20000_20355_lr.npy,NORM,5
converted_npy_04000_04715_lr.npy,NORM,5
converted_npy_15000_15379_lr.npy,NORM,5
converted_npy_03000_03961_lr.npy,NORM,5
converted_npy_01000_01290_lr.npy,NORM,5
converted_npy_10000_10684_lr.npy,NORM,5
converted_npy_12000_12911_lr.npy,NORM,5
converted_npy_01000_01246_lr.npy,NORM,5
converted_npy_12000_12621_lr.npy,NORM,5
converted_npy_07000_07007_lr.npy,NORM,5
converted_npy_08000_08486_lr.npy,NORM,5
converted_npy_03000_03153_lr.npy,NORM,5
converted_npy_12000_12468_lr.npy,NORM,5
converted_npy_20000_20746_lr.npy,NORM,5
converted_npy_04000_04967_lr.npy,NORM,5
converted_npy_08000_08057_lr.npy,NORM,5
converted_npy_05000_05328_lr.npy,NORM,5
converted_npy_05000_05835_lr.npy,NORM,5
converted_npy_14000_14623_lr.npy,NORM,5
converted_npy_00000_00771_lr.npy,NORM,5
converted_npy_05000_05924_lr.npy,NORM,5
converted_npy_11000_11679_lr.npy,NORM,5
converted_npy_14000_14605_lr.npy,NORM,5
converted_npy_08000_08440_lr.npy,NORM,5
converted_npy_05000_05197_lr.npy,NORM,5
converted_npy_03000_03345_lr.npy,NORM,5
converted_npy_13000_13622_lr.npy,NORM,5
converted_npy_01000_01206_lr.npy,NORM,5
converted_npy_16000_16994_lr.npy,NORM,5
converted_npy_07000_07551_lr.npy,NORM,5
converted_npy_06000_06610_lr.npy,NORM,5
converted_npy_16000_16539_lr.npy,NORM,5
converted_npy_12000_12296_lr.npy,NORM,5
converted_npy_10000_10560_lr.npy,NORM,5
converted_npy_07000_07719_lr.npy,NORM,5
converted_npy_07000_07562_lr.npy,NORM,5
converted_npy_00000_00729_lr.npy,NORM,5
converted_npy_06000_06364_lr.npy,NORM,5
converted_npy_14000_14135_lr.npy,NORM,5
converted_npy_11000_11522_lr.npy,NORM,5
converted_npy_09000_09669_lr.npy,NORM,5
converted_npy_02000_02162_lr.npy,NORM,5
converted_npy_09000_09688_lr.npy,NORM,5
converted_npy_12000_12357_lr.npy,NORM,5
converted_npy_18000_18496_lr.npy,NORM,5
converted_npy_14000_14168_lr.npy,NORM,5
converted_npy_11000_11627_lr.npy,NORM,5
converted_npy_00000_00860_lr.npy,NORM,5
converted_npy_03000_03595_lr.npy,NORM,5
converted_npy_08000_08972_lr.npy,NORM,5
converted_npy_05000_05904_lr.npy,NORM,5
converted_npy_21000_21836_lr.npy,NORM,5
converted_npy_09000_09139_lr.npy,NORM,5
converted_npy_01000_01190_lr.npy,NORM,5
converted_npy_03000_03352_lr.npy,NORM,5
converted_npy_15000_15556_lr.npy,NORM,5
converted_npy_12000_12164_lr.npy,NORM,5
converted_npy_10000_10906_lr.npy,NORM,5
converted_npy_15000_15650_lr.npy,NORM,5
converted_npy_18000_18585_lr.npy,NORM,5
converted_npy_03000_03607_lr.npy,NORM,5
converted_npy_13000_13709_lr.npy,NORM,5
converted_npy_21000_21644_lr.npy,NORM,5
converted_npy_06000_06264_lr.npy,NORM,5
converted_npy_08000_08697_lr.npy,NORM,5
converted_npy_01000_01353_lr.npy,NORM,5
converted_npy_15000_15635_lr.npy,NORM,5
converted_npy_00000_00040_lr.npy,NORM,5
converted_npy_18000_18977_lr.npy,NORM,5
converted_npy_19000_19752_lr.npy,NORM,5
converted_npy_06000_06498_lr.npy,NORM,5
converted_npy_12000_12885_lr.npy,NORM,5
converted_npy_15000_15433_lr.npy,NORM,5
converted_npy_02000_02181_lr.npy,NORM,5
converted_npy_11000_11600_lr.npy,NORM,5
converted_npy_10000_10920_lr.npy,NORM,5
converted_npy_03000_03874_lr.npy,NORM,5
converted_npy_10000_10382_lr.npy,NORM,5
converted_npy_18000_18385_lr.npy,NORM,5
converted_npy_10000_10713_lr.npy,NORM,5
converted_npy_14000_14484_lr.npy,NORM,5
converted_npy_11000_11445_lr.npy,NORM,5
converted_npy_14000_14251_lr.npy,NORM,5
converted_npy_10000_10230_lr.npy,NORM,5
converted_npy_20000_20460_lr.npy,NORM,5
converted_npy_03000_03955_lr.npy,NORM,5
converted_npy_06000_06323_lr.npy,NORM,5
converted_npy_14000_14946_lr.npy,NORM,5
converted_npy_13000_13506_lr.npy,NORM,5
converted_npy_05000_05737_lr.npy,NORM,5
converted_npy_21000_21261_lr.npy,NORM,5
converted_npy_10000_10405_lr.npy,NORM,5
converted_npy_14000_14396_lr.npy,NORM,5
converted_npy_20000_20151_lr.npy,NORM,5
converted_npy_00000_00007_lr.npy,NORM,5
converted_npy_10000_10509_lr.npy,NORM,5
converted_npy_09000_09942_lr.npy,NORM,5
converted_npy_07000_07011_lr.npy,NORM,5
converted_npy_15000_15381_lr.npy,NORM,5
converted_npy_21000_21814_lr.npy,NORM,5
converted_npy_11000_11279_lr.npy,NORM,5
converted_npy_16000_16720_lr.npy,NORM,5
converted_npy_15000_15854_lr.npy,NORM,5
converted_npy_15000_15884_lr.npy,NORM,5
converted_npy_07000_07156_lr.npy,NORM,5
converted_npy_18000_18574_lr.npy,NORM,5
converted_npy_17000_17110_lr.npy,NORM,5
converted_npy_05000_05576_lr.npy,NORM,5
converted_npy_02000_02613_lr.npy,NORM,5
converted_npy_09000_09840_lr.npy,NORM,5
converted_npy_18000_18787_lr.npy,NORM,5
converted_npy_11000_11792_lr.npy,NORM,5
converted_npy_02000_02875_lr.npy,NORM,5
converted_npy_07000_07984_lr.npy,NORM,5
converted_npy_10000_10767_lr.npy,NORM,5
converted_npy_07000_07621_lr.npy,NORM,5
converted_npy_06000_06593_lr.npy,NORM,5
converted_npy_04000_04684_lr.npy,NORM,5
converted_npy_00000_00759_lr.npy,NORM,5
converted_npy_01000_01407_lr.npy,NORM,5
converted_npy_08000_08305_lr.npy,NORM,5
converted_npy_17000_17188_lr.npy,NORM,5
converted_npy_02000_02268_lr.npy,NORM,5
converted_npy_16000_16336_lr.npy,NORM,5
converted_npy_14000_14696_lr.npy,NORM,5
converted_npy_21000_21599_lr.npy,NORM,5
converted_npy_06000_06408_lr.npy,NORM,5
converted_npy_13000_13675_lr.npy,NORM,5
converted_npy_17000_17891_lr.npy,NORM,5
converted_npy_14000_14165_lr.npy,NORM,5
converted_npy_08000_08268_lr.npy,NORM,5
converted_npy_04000_04690_lr.npy,NORM,5
converted_npy_00000_00119_lr.npy,NORM,5
converted_npy_03000_03287_lr.npy,NORM,5
converted_npy_15000_15153_lr.npy,NORM,5
converted_npy_07000_07384_lr.npy,NORM,5
converted_npy_05000_05803_lr.npy,NORM,5
converted_npy_18000_18904_lr.npy,NORM,5
converted_npy_16000_16696_lr.npy,NORM,5
converted_npy_01000_01539_lr.npy,NORM,5
converted_npy_20000_20623_lr.npy,NORM,5
converted_npy_08000_08474_lr.npy,NORM,5
converted_npy_03000_03758_lr.npy,NORM,5
converted_npy_16000_16380_lr.npy,NORM,5
converted_npy_04000_04162_lr.npy,NORM,5
converted_npy_16000_16701_lr.npy,NORM,5
converted_npy_19000_19422_lr.npy,NORM,5
converted_npy_20000_20702_lr.npy,NORM,5
converted_npy_11000_11077_lr.npy,NORM,5
converted_npy_15000_15897_lr.npy,NORM,5
converted_npy_18000_18280_lr.npy,NORM,5
converted_npy_15000_15245_lr.npy,NORM,5
converted_npy_20000_20150_lr.npy,NORM,5
converted_npy_16000_16003_lr.npy,NORM,5
converted_npy_05000_05195_lr.npy,NORM,5
converted_npy_17000_17176_lr.npy,NORM,5
converted_npy_16000_16150_lr.npy,NORM,5
converted_npy_08000_08896_lr.npy,NORM,5
converted_npy_08000_08409_lr.npy,NORM,5
converted_npy_09000_09616_lr.npy,NORM,5
converted_npy_19000_19025_lr.npy,NORM,5
converted_npy_17000_17579_lr.npy,NORM,5
converted_npy_08000_08124_lr.npy,NORM,5
converted_npy_09000_09487_lr.npy,NORM,5
converted_npy_15000_15767_lr.npy,NORM,5
converted_npy_02000_02384_lr.npy,NORM,5
converted_npy_09000_09901_lr.npy,NORM,5
converted_npy_07000_07974_lr.npy,NORM,5
converted_npy_09000_09396_lr.npy,NORM,5
converted_npy_11000_11808_lr.npy,NORM,5
converted_npy_11000_11169_lr.npy,NORM,5
converted_npy_19000_19835_lr.npy,NORM,5
converted_npy_02000_02467_lr.npy,NORM,5
converted_npy_04000_04328_lr.npy,NORM,5
converted_npy_04000_04822_lr.npy,NORM,5
converted_npy_07000_07872_lr.npy,NORM,5
converted_npy_13000_13642_lr.npy,NORM,5
converted_npy_04000_04892_lr.npy,NORM,5
converted_npy_07000_07171_lr.npy,NORM,5
converted_npy_02000_02005_lr.npy,NORM,5
converted_npy_14000_14712_lr.npy,NORM,5
converted_npy_14000_14452_lr.npy,NORM,5
converted_npy_11000_11622_lr.npy,NORM,5
converted_npy_19000_19947_lr.npy,NORM,5
converted_npy_16000_16768_lr.npy,NORM,5
converted_npy_14000_14755_lr.npy,NORM,5
converted_npy_01000_01923_lr.npy,NORM,5
converted_npy_06000_06888_lr.npy,NORM,5
converted_npy_14000_14938_lr.npy,NORM,5
converted_npy_13000_13850_lr.npy,NORM,5
converted_npy_00000_00583_lr.npy,NORM,5
converted_npy_21000_21607_lr.npy,NORM,5
converted_npy_13000_13549_lr.npy,NORM,5
converted_npy_17000_17258_lr.npy,NORM,5
converted_npy_00000_00125_lr.npy,NORM,5
converted_npy_12000_12382_lr.npy,NORM,5
converted_npy_10000_10327_lr.npy,NORM,5
converted_npy_13000_13870_lr.npy,NORM,5
converted_npy_14000_14893_lr.npy,NORM,5
converted_npy_19000_19746_lr.npy,NORM,5
converted_npy_20000_20087_lr.npy,NORM,5
converted_npy_07000_07454_lr.npy,NORM,5
converted_npy_17000_17699_lr.npy,NORM,5
converted_npy_07000_07413_lr.npy,NORM,5
converted_npy_09000_09434_lr.npy,NORM,5
converted_npy_15000_15624_lr.npy,NORM,5
converted_npy_00000_00895_lr.npy,NORM,5
converted_npy_13000_13821_lr.npy,NORM,5
converted_npy_11000_11824_lr.npy,NORM,5
converted_npy_14000_14322_lr.npy,NORM,5
converted_npy_05000_05426_lr.npy,NORM,5
converted_npy_16000_16840_lr.npy,NORM,5
converted_npy_03000_03965_lr.npy,NORM,5
converted_npy_00000_00832_lr.npy,NORM,5
converted_npy_13000_13999_lr.npy,NORM,5
converted_npy_20000_20991_lr.npy,NORM,5
converted_npy_00000_00837_lr.npy,NORM,5
converted_npy_02000_02584_lr.npy,NORM,5
converted_npy_15000_15345_lr.npy,NORM,5
converted_npy_04000_04239_lr.npy,NORM,5
converted_npy_16000_16589_lr.npy,NORM,5
converted_npy_05000_05992_lr.npy,NORM,5
converted_npy_01000_01543_lr.npy,NORM,5
converted_npy_08000_08925_lr.npy,NORM,5
converted_npy_11000_11489_lr.npy,NORM,5
converted_npy_07000_07078_lr.npy,NORM,5
converted_npy_16000_16318_lr.npy,NORM,5
converted_npy_11000_11465_lr.npy,NORM,5
converted_npy_11000_11890_lr.npy,NORM,5
converted_npy_09000_09646_lr.npy,NORM,5
